2020-06-03 19:07:04,slave,gpu,1,99,1134
2020-06-03 19:07:35,slave,gpu,2,99,1134
2020-06-03 19:08:05,slave,gpu,3,99,1134
2020-06-03 19:08:35,slave,gpu,4,99,1134
2020-06-03 19:09:05,slave,gpu,5,99,1134
2020-06-03 19:09:35,slave,gpu,6,99,1134
2020-06-03 19:10:05,slave,gpu,7,99,1134
2020-06-03 19:10:35,slave,gpu,8,99,1134
2020-06-03 19:11:05,slave,gpu,9,99,1134
2020-06-03 19:11:35,slave,gpu,10,99,1134
2020-06-03 19:12:05,slave,gpu,11,99,1134
2020-06-03 19:12:35,slave,gpu,12,99,1134
2020-06-03 19:13:05,slave,gpu,13,99,1134
2020-06-03 19:13:35,slave,gpu,14,99,1134
2020-06-03 19:14:04,slave,gpu,15,99,1134
2020-06-03 19:14:34,slave,gpu,16,99,1134
2020-06-03 19:15:04,slave,gpu,17,99,1134
2020-06-03 19:15:34,slave,gpu,18,99,1134
2020-06-03 19:16:04,slave,gpu,19,99,1134
2020-06-03 19:16:36,slave,gpu,20,99,1134
2020-06-03 19:17:06,slave,gpu,21,99,1134
2020-06-03 19:17:36,slave,gpu,22,99,1134
2020-06-03 19:18:06,slave,gpu,23,99,1134
2020-06-03 19:18:37,slave,gpu,24,99,1134
2020-06-03 19:19:07,slave,gpu,25,99,1134
2020-06-03 19:19:37,slave,gpu,26,99,1134
2020-06-03 19:20:08,slave,gpu,27,99,1134
2020-06-03 19:20:38,slave,gpu,28,99,1134
2020-06-03 19:21:12,slave,gpu,29,99,1134
2020-06-03 19:21:41,slave,gpu,30,99,1134
2020-06-03 19:22:11,slave,gpu,31,99,1134
2020-06-03 19:22:41,slave,gpu,32,99,1134
2020-06-03 19:23:11,slave,gpu,33,99,1134
2020-06-03 19:23:41,slave,gpu,34,99,1134
2020-06-03 19:24:11,slave,gpu,35,99,1134
2020-06-03 19:24:41,slave,gpu,36,99,1134
2020-06-03 19:25:11,slave,gpu,37,99,1134
2020-06-03 19:25:41,slave,gpu,38,99,1134
2020-06-03 19:26:11,slave,gpu,39,99,1134
2020-06-03 19:26:41,slave,gpu,40,99,1134
2020-06-03 19:27:11,slave,gpu,41,99,1134
2020-06-03 19:27:41,slave,gpu,42,99,1134
2020-06-03 19:28:11,slave,gpu,43,99,1134
2020-06-03 19:28:42,slave,gpu,44,99,1134
2020-06-03 19:29:11,slave,gpu,45,99,1134
2020-06-03 19:29:41,slave,gpu,46,99,1134
2020-06-03 19:30:11,slave,gpu,47,99,1134
2020-06-03 19:30:41,slave,gpu,48,99,1134
2020-06-03 19:31:11,slave,gpu,49,99,1134
2020-06-03 19:31:41,slave,gpu,50,99,1134
2020-06-03 19:32:11,slave,gpu,51,99,1134
2020-06-03 19:32:41,slave,gpu,52,99,1134
2020-06-03 19:33:11,slave,gpu,53,99,1134
2020-06-03 19:33:41,slave,gpu,54,99,1134
2020-06-03 19:34:11,slave,gpu,55,99,1134
2020-06-03 19:34:41,slave,gpu,56,99,1134
2020-06-03 19:35:11,slave,gpu,57,99,1134
2020-06-03 19:35:40,slave,gpu,58,99,1134
2020-06-03 19:36:12,slave,gpu,59,99,1134
2020-06-03 19:36:41,slave,gpu,60,13,1134
2020-06-03 19:37:13,slave,gpu,61,99,1134
2020-06-03 19:37:43,slave,gpu,62,99,1134
2020-06-03 19:38:13,slave,gpu,63,99,1134
2020-06-03 19:38:42,slave,gpu,64,99,1134
2020-06-03 19:39:14,slave,gpu,65,99,1134
2020-06-03 19:39:44,slave,gpu,66,99,1134
2020-06-03 19:40:14,slave,gpu,67,99,1134
2020-06-03 19:40:43,slave,gpu,68,99,1134
2020-06-03 19:41:13,slave,gpu,69,99,1134
2020-06-03 19:41:43,slave,gpu,70,99,1134
2020-06-03 19:42:14,slave,gpu,71,99,1134
2020-06-03 19:42:45,slave,gpu,72,99,1134
2020-06-03 19:43:14,slave,gpu,73,99,1134
2020-06-03 19:43:46,slave,gpu,74,99,1134
2020-06-03 19:44:17,slave,gpu,75,99,1134
2020-06-03 19:44:48,slave,gpu,76,99,1134
2020-06-03 19:45:18,slave,gpu,77,99,1134
2020-06-03 19:45:48,slave,gpu,78,99,1134
2020-06-03 19:46:19,slave,gpu,79,99,1134
2020-06-03 19:46:49,slave,gpu,80,99,1134
2020-06-03 19:47:19,slave,gpu,81,99,1134
2020-06-03 19:47:50,slave,gpu,82,99,1134
2020-06-03 19:48:20,slave,gpu,83,99,1134
2020-06-03 19:48:51,slave,gpu,84,99,1134
2020-06-03 19:49:21,slave,gpu,85,99,1134
2020-06-03 19:49:51,slave,gpu,86,99,1134
2020-06-03 19:50:22,slave,gpu,87,99,1134
2020-06-03 19:50:52,slave,gpu,88,99,1134
2020-06-03 19:51:22,slave,gpu,89,99,1134
2020-06-03 19:51:52,slave,gpu,90,99,1134
2020-06-03 19:52:22,slave,gpu,91,99,1134
2020-06-03 19:52:52,slave,gpu,92,99,1134
2020-06-03 19:53:22,slave,gpu,93,99,1134
2020-06-03 19:53:52,slave,gpu,94,99,1134
2020-06-03 19:54:22,slave,gpu,95,99,1134
2020-06-03 19:54:52,slave,gpu,96,82,1134
2020-06-03 19:55:23,slave,gpu,97,99,1134
2020-06-03 19:55:53,slave,gpu,98,99,1134
2020-06-03 19:56:23,slave,gpu,99,99,1134
2020-06-03 19:56:53,slave,gpu,100,99,1134
2020-06-03 19:57:23,slave,gpu,101,99,1134
2020-06-03 19:57:53,slave,gpu,102,99,1134
2020-06-03 19:58:23,slave,gpu,103,99,1134
2020-06-03 19:58:53,slave,gpu,104,99,1134
2020-06-03 19:59:24,slave,gpu,105,99,1134
2020-06-03 19:59:53,slave,gpu,106,99,1134
2020-06-03 20:00:23,slave,gpu,107,99,1134
2020-06-03 20:00:53,slave,gpu,108,99,1134
2020-06-03 20:01:23,slave,gpu,109,99,1134
2020-06-03 20:01:53,slave,gpu,110,99,1134
2020-06-03 20:02:24,slave,gpu,111,99,1134
2020-06-03 20:02:54,slave,gpu,112,99,1134
2020-06-03 20:03:24,slave,gpu,113,99,1134
2020-06-03 20:03:55,slave,gpu,114,99,1134
2020-06-03 20:04:25,slave,gpu,115,99,1134
2020-06-03 20:04:55,slave,gpu,116,99,1134
2020-06-03 20:05:25,slave,gpu,117,99,1134
2020-06-03 20:05:55,slave,gpu,118,99,1134
2020-06-03 20:06:25,slave,gpu,119,99,1134
2020-06-03 20:06:55,slave,gpu,120,99,1134
2020-06-03 20:07:26,slave,gpu,121,99,1134
2020-06-03 20:07:56,slave,gpu,122,99,1134
2020-06-03 20:08:26,slave,gpu,123,99,1134
2020-06-03 20:08:56,slave,gpu,124,99,1134
2020-06-03 20:09:26,slave,gpu,125,99,1134
2020-06-03 20:09:56,slave,gpu,126,99,1134
2020-06-03 20:10:26,slave,gpu,127,99,1134
2020-06-03 20:10:56,slave,gpu,128,99,1134
2020-06-03 20:11:26,slave,gpu,129,99,1134
2020-06-03 20:11:56,slave,gpu,130,99,1134
2020-06-03 20:12:26,slave,gpu,131,99,1134
2020-06-03 20:12:55,slave,gpu,132,99,1134
2020-06-03 20:13:25,slave,gpu,133,99,1134
2020-06-03 20:13:56,slave,gpu,134,99,1134
2020-06-03 20:14:26,slave,gpu,135,99,1134
2020-06-03 20:14:56,slave,gpu,136,99,1134
2020-06-03 20:15:26,slave,gpu,137,99,1134
2020-06-03 20:15:56,slave,gpu,138,25,1134
2020-06-03 20:16:26,slave,gpu,139,99,1134
