2020-06-05 18:24:42,master,gpu,1,99,1134
2020-06-05 18:25:12,master,gpu,2,99,1134
2020-06-05 18:25:41,master,gpu,3,99,1134
2020-06-05 18:26:12,master,gpu,4,99,1134
2020-06-05 18:26:41,master,gpu,5,99,1134
2020-06-05 18:27:11,master,gpu,6,99,1134
2020-06-05 18:27:42,master,gpu,7,99,1134
2020-06-05 18:28:11,master,gpu,8,99,1134
2020-06-05 18:28:41,master,gpu,9,99,1134
2020-06-05 18:29:11,master,gpu,10,99,1134
2020-06-05 18:29:41,master,gpu,11,99,1134
2020-06-05 18:30:11,master,gpu,12,99,1134
2020-06-05 18:30:41,master,gpu,13,99,1134
2020-06-05 18:31:11,master,gpu,14,99,1134
2020-06-05 18:31:41,master,gpu,15,99,1134
2020-06-05 18:32:11,master,gpu,16,99,1134
2020-06-05 18:32:41,master,gpu,17,99,1134
2020-06-05 18:33:11,master,gpu,18,99,1134
2020-06-05 18:33:41,master,gpu,19,99,1134
2020-06-05 18:34:11,master,gpu,20,99,1134
2020-06-05 18:34:41,master,gpu,21,99,1134
2020-06-05 18:35:11,master,gpu,22,99,1134
2020-06-05 18:35:41,master,gpu,23,99,1134
2020-06-05 18:36:11,master,gpu,24,99,1134
2020-06-05 18:36:41,master,gpu,25,99,1134
2020-06-05 18:37:11,master,gpu,26,99,1134
2020-06-05 18:37:41,master,gpu,27,99,1134
2020-06-05 18:38:11,master,gpu,28,99,1134
2020-06-05 18:38:41,master,gpu,29,99,1134
2020-06-05 18:39:11,master,gpu,30,99,1134
2020-06-05 18:39:41,master,gpu,31,99,1134
2020-06-05 18:40:11,master,gpu,32,99,1134
2020-06-05 18:40:41,master,gpu,33,99,1134
2020-06-05 18:41:11,master,gpu,34,99,1134
2020-06-05 18:41:41,master,gpu,35,99,1134
2020-06-05 18:42:11,master,gpu,36,99,1134
2020-06-05 18:42:41,master,gpu,37,99,1134
2020-06-05 18:43:10,master,gpu,38,99,1134
2020-06-05 18:43:40,master,gpu,39,99,1134
2020-06-05 18:44:10,master,gpu,40,99,1134
2020-06-05 18:44:40,master,gpu,41,99,1134
2020-06-05 18:45:10,master,gpu,42,0,1134
2020-06-05 18:45:40,master,gpu,43,99,1134
2020-06-05 18:46:10,master,gpu,44,99,1134
2020-06-05 18:46:40,master,gpu,45,99,1134
2020-06-05 18:47:10,master,gpu,46,99,1134
2020-06-05 18:47:40,master,gpu,47,99,1134
2020-06-05 18:48:10,master,gpu,48,99,1134
2020-06-05 18:48:42,master,gpu,49,99,1134
2020-06-05 18:49:12,master,gpu,50,99,1134
2020-06-05 18:49:42,master,gpu,51,99,1134
2020-06-05 18:50:12,master,gpu,52,99,1134
2020-06-05 18:50:42,master,gpu,53,99,1134
2020-06-05 18:51:12,master,gpu,54,0,1134
2020-06-05 18:51:44,master,gpu,55,99,1134
2020-06-05 18:52:14,master,gpu,56,99,1134
2020-06-05 18:52:44,master,gpu,57,99,1134
2020-06-05 18:53:14,master,gpu,58,99,1134
2020-06-05 18:53:44,master,gpu,59,99,1134
2020-06-05 18:54:14,master,gpu,60,99,1134
2020-06-05 18:54:44,master,gpu,61,99,1134
2020-06-05 18:55:14,master,gpu,62,99,1134
2020-06-05 18:55:44,master,gpu,63,99,1134
2020-06-05 18:56:14,master,gpu,64,51,1134
2020-06-05 18:56:44,master,gpu,65,99,1134
2020-06-05 18:57:14,master,gpu,66,99,1134
2020-06-05 18:57:46,master,gpu,67,99,1134
2020-06-05 18:58:16,master,gpu,68,99,1134
2020-06-05 18:58:46,master,gpu,69,99,1134
2020-06-05 18:59:16,master,gpu,70,99,1134
2020-06-05 18:59:46,master,gpu,71,99,1134
2020-06-05 19:00:16,master,gpu,72,99,1134
2020-06-05 19:00:45,master,gpu,73,99,1134
2020-06-05 19:01:16,master,gpu,74,99,1134
2020-06-05 19:01:46,master,gpu,75,99,1134
2020-06-05 19:02:16,master,gpu,76,99,1134
2020-06-05 19:02:46,master,gpu,77,99,1134
2020-06-05 19:03:16,master,gpu,78,99,1134
2020-06-05 19:03:45,master,gpu,79,99,1134
2020-06-05 19:04:15,master,gpu,80,99,1134
2020-06-05 19:04:45,master,gpu,81,99,1134
2020-06-05 19:05:15,master,gpu,82,99,1134
2020-06-05 19:05:45,master,gpu,83,99,1134
2020-06-05 19:06:15,master,gpu,84,99,1134
2020-06-05 19:06:45,master,gpu,85,99,1134
2020-06-05 19:07:15,master,gpu,86,0,1134
2020-06-05 19:07:45,master,gpu,87,99,1134
2020-06-05 19:08:15,master,gpu,88,99,1134
2020-06-05 19:08:47,master,gpu,89,99,1134
2020-06-05 19:09:17,master,gpu,90,99,1134
2020-06-05 19:09:47,master,gpu,91,99,1134
2020-06-05 19:10:17,master,gpu,92,99,1134
2020-06-05 19:10:47,master,gpu,93,99,1134
2020-06-05 19:11:17,master,gpu,94,99,1134
2020-06-05 19:11:47,master,gpu,95,99,1134
2020-06-05 19:12:17,master,gpu,96,99,1134
2020-06-05 19:12:47,master,gpu,97,99,1134
2020-06-05 19:13:18,master,gpu,98,99,1134
2020-06-05 19:13:50,master,gpu,99,99,1134
2020-06-05 19:14:20,master,gpu,100,99,1134
2020-06-05 19:14:50,master,gpu,101,99,1134
2020-06-05 19:15:20,master,gpu,102,99,1134
2020-06-05 19:15:50,master,gpu,103,99,1134
2020-06-05 19:16:20,master,gpu,104,99,1134
2020-06-05 19:16:50,master,gpu,105,99,1134
2020-06-05 19:17:20,master,gpu,106,99,1134
2020-06-05 19:17:50,master,gpu,107,99,1134
2020-06-05 19:18:20,master,gpu,108,99,1134
2020-06-05 19:18:50,master,gpu,109,99,1134
2020-06-05 19:19:20,master,gpu,110,99,1134
