2020-06-03 19:06:55,master,cpu,1,95,1915,100,1959,100,1958,100,1916,5,1914,10,1915,46.7
2020-06-03 19:07:28,master,cpu,2,0,1912,100,1958,100,1957,100,1918,0,1918,0,1916,46.4
2020-06-03 19:08:00,master,cpu,3,0,1911,100,1958,100,1958,100,1916,2,1914,1,1911,46.7
2020-06-03 19:08:32,master,cpu,4,93,1917,100,1958,100,1958,93,1915,10,1916,11,1917,47.2
2020-06-03 19:09:05,master,cpu,5,74,1916,100,1959,100,1956,100,1916,6,1916,5,1913,47.2
2020-06-03 19:09:37,master,cpu,6,0,1916,100,1959,100,1958,100,1917,0,1916,14,1917,47.5
2020-06-03 19:10:10,master,cpu,7,72,1868,100,1960,100,1962,100,1874,3,1876,0,1870,47.7
2020-06-03 19:10:42,master,cpu,8,91,1916,100,1958,100,1958,100,1913,12,1914,7,1915,47.7
2020-06-03 19:11:15,master,cpu,9,0,1912,100,1957,100,1958,0,1915,0,1913,100,1909,47.7
2020-06-03 19:11:47,master,cpu,10,0,1914,100,1958,100,1957,1,1914,0,1917,92,1915,47.7
2020-06-03 19:12:20,master,cpu,11,90,1917,100,1957,100,1958,11,1911,100,1915,2,1914,48
2020-06-03 19:12:52,master,cpu,12,70,1914,100,1958,100,1958,6,1912,4,1915,100,1913,48
2020-06-03 19:13:25,master,cpu,13,0,1912,100,1958,100,1958,0,1914,0,1912,100,1914,48.2
2020-06-03 19:13:57,master,cpu,14,68,1915,100,1958,100,1958,4,1914,100,1913,4,1912,48.5
2020-06-03 19:14:30,master,cpu,15,93,1920,100,1959,100,1957,10,1920,100,1919,5,1919,48.5
2020-06-03 19:15:02,master,cpu,16,3,1915,100,1958,100,1957,3,1915,3,1917,100,1916,48.2
2020-06-03 19:15:36,master,cpu,17,100,1918,100,1958,100,1957,1,1917,1,1915,47,1915,48.4
2020-06-03 19:16:08,master,cpu,18,98,1910,100,1959,100,1958,42,1913,12,1913,100,1914,48.5
2020-06-03 19:16:42,master,cpu,19,68,1912,100,1956,100,1958,6,1918,2,1915,100,1916,48.5
2020-06-03 19:17:14,master,cpu,20,1,1913,100,1959,100,1958,0,1915,0,1917,100,1915,48.5
2020-06-03 19:17:47,master,cpu,21,70,1908,100,1958,100,1957,1,1908,3,1908,100,1911,48.7
2020-06-03 19:18:19,master,cpu,22,92,1914,100,1959,100,1957,6,1911,10,1912,92,1915,49
2020-06-03 19:18:52,master,cpu,23,48,1911,100,1958,100,1959,7,1912,7,1914,92,1912,48.7
2020-06-03 19:19:25,master,cpu,24,0,1914,100,1958,100,1958,92,1910,0,1912,0,1915,48.6
2020-06-03 19:19:57,master,cpu,25,82,1907,100,1958,100,1957,100,1913,7,1916,5,1912,48.9
2020-06-03 19:20:30,master,cpu,26,68,1915,100,1959,100,1957,100,1914,0,1915,1,1916,48.9
2020-06-03 19:21:02,master,cpu,27,5,1911,100,1958,100,1957,100,1915,19,1913,0,1913,48.9
2020-06-03 19:21:35,master,cpu,28,100,1914,100,1957,100,1958,7,1913,5,1919,10,1915,48.9
2020-06-03 19:22:07,master,cpu,29,91,1919,100,1958,100,1957,100,1918,10,1920,5,1920,49.2
2020-06-03 19:22:40,master,cpu,30,57,1914,100,1957,100,1958,93,1913,0,1915,0,1914,49.2
2020-06-03 19:23:12,master,cpu,31,2,1909,100,1959,100,1958,92,1909,1,1912,0,1914,49.2
2020-06-03 19:23:44,master,cpu,32,88,1915,100,1958,100,1957,100,1910,4,1914,9,1915,49.5
2020-06-03 19:24:17,master,cpu,33,65,1912,100,1958,100,1958,100,1913,1,1914,2,1916,49.7
2020-06-03 19:24:53,master,cpu,34,0,1913,100,1958,100,1959,100,1912,0,1912,0,1912,49.2
