2020-05-29 10:19:27,slave,gpu,1,0,1134
2020-05-29 10:19:57,slave,gpu,2,0,1134
2020-05-29 10:20:27,slave,gpu,3,0,1134
2020-05-29 10:20:56,slave,gpu,4,0,1134
2020-05-29 10:21:26,slave,gpu,5,0,1134
2020-05-29 10:21:56,slave,gpu,6,0,1134
2020-05-29 10:22:26,slave,gpu,7,0,1134
2020-05-29 10:22:56,slave,gpu,8,0,1134
2020-05-29 10:23:26,slave,gpu,9,0,1134
2020-05-29 10:23:56,slave,gpu,10,0,1134
2020-05-29 10:24:26,slave,gpu,11,0,1134
2020-05-29 10:24:56,slave,gpu,12,0,1134
2020-05-29 10:25:26,slave,gpu,13,0,1134
2020-05-29 10:25:56,slave,gpu,14,0,1134
2020-05-29 10:26:26,slave,gpu,15,0,1134
2020-05-29 10:26:55,slave,gpu,16,0,1134
2020-05-29 10:27:25,slave,gpu,17,0,1134
2020-05-29 10:27:55,slave,gpu,18,0,1134
2020-05-29 10:28:25,slave,gpu,19,0,1134
2020-05-29 10:28:55,slave,gpu,20,0,1134
2020-05-29 10:29:25,slave,gpu,21,0,1134
2020-05-29 10:29:55,slave,gpu,22,0,1134
2020-05-29 10:30:25,slave,gpu,23,0,1134
2020-05-29 10:30:55,slave,gpu,24,0,1134
2020-05-29 10:31:25,slave,gpu,25,0,1134
2020-05-29 10:31:54,slave,gpu,26,0,1134
2020-05-29 10:32:24,slave,gpu,27,0,1134
2020-05-29 10:32:54,slave,gpu,28,0,1134
2020-05-29 10:33:24,slave,gpu,29,0,1134
2020-05-29 10:33:54,slave,gpu,30,0,1134
2020-05-29 10:34:24,slave,gpu,31,0,1134
2020-05-29 10:34:54,slave,gpu,32,0,1134
2020-05-29 10:35:24,slave,gpu,33,0,1134
2020-05-29 10:35:54,slave,gpu,34,0,1134
2020-05-29 10:36:24,slave,gpu,35,0,1134
2020-05-29 10:36:53,slave,gpu,36,0,1134
2020-05-29 10:37:23,slave,gpu,37,0,1134
2020-05-29 10:37:53,slave,gpu,38,0,1134
2020-05-29 10:38:23,slave,gpu,39,0,1134
2020-05-29 10:38:53,slave,gpu,40,0,1134
2020-05-29 10:39:23,slave,gpu,41,0,1134
2020-05-29 10:39:53,slave,gpu,42,0,1134
2020-05-29 10:40:23,slave,gpu,43,0,1134
2020-05-29 10:40:53,slave,gpu,44,0,1134
2020-05-29 10:41:22,slave,gpu,45,0,1134
2020-05-29 10:41:52,slave,gpu,46,0,1134
2020-05-29 10:42:22,slave,gpu,47,0,1134
2020-05-29 10:42:52,slave,gpu,48,0,1134
2020-05-29 10:43:22,slave,gpu,49,0,1134
2020-05-29 10:43:52,slave,gpu,50,0,1134
2020-05-29 10:44:22,slave,gpu,51,0,1134
2020-05-29 10:44:52,slave,gpu,52,0,1134
2020-05-29 10:45:22,slave,gpu,53,0,1134
2020-05-29 10:45:51,slave,gpu,54,0,1134
2020-05-29 10:46:21,slave,gpu,55,0,1134
2020-05-29 10:46:51,slave,gpu,56,0,1134
2020-05-29 10:47:21,slave,gpu,57,0,1134
2020-05-29 10:47:51,slave,gpu,58,0,1134
2020-05-29 10:48:21,slave,gpu,59,0,1134
2020-05-29 10:48:51,slave,gpu,60,0,1134
2020-05-29 10:49:21,slave,gpu,61,0,1134
