2020-06-05 18:24:38,slave,cpu,1,0,1920,100,1957,100,1958,100,1920,100,1918,0,1923,56.9
2020-06-05 18:25:10,slave,cpu,2,1,1919,100,1959,100,1958,0,1921,92,1918,100,1916,57.7
2020-06-05 18:25:43,slave,cpu,3,5,1918,100,1958,100,1957,8,1916,100,1919,100,1916,58.2
2020-06-05 18:26:16,slave,cpu,4,100,1919,100,1959,100,1958,1,1921,100,1923,0,1921,58.4
2020-06-05 18:26:48,slave,cpu,5,100,1921,100,1958,100,1957,100,1921,0,1921,0,1915,58.6
2020-06-05 18:27:20,slave,cpu,6,100,1917,100,1959,100,1958,0,1916,100,1913,0,1917,59.2
2020-06-05 18:27:53,slave,cpu,7,100,1913,100,1958,100,1957,0,1914,100,1915,0,1923,59.7
2020-06-05 18:28:25,slave,cpu,8,92,1924,100,1958,100,1958,1,1921,100,1923,0,1918,60
2020-06-05 18:28:57,slave,cpu,9,100,1917,100,1959,100,1959,0,1918,100,1921,0,1922,60.2
2020-06-05 18:29:30,slave,cpu,10,1,1916,100,1957,100,1957,0,1912,100,1918,100,1917,60.5
2020-06-05 18:30:03,slave,cpu,11,15,1920,97,1957,100,1958,100,1919,90,1919,59,1920,60.2
2020-06-05 18:30:35,slave,cpu,12,100,1918,100,1958,100,1958,100,1917,0,1917,0,1919,59.9
2020-06-05 18:31:07,slave,cpu,13,100,1909,100,1959,100,1958,1,1910,100,1912,0,1921,60.7
2020-06-05 18:31:40,slave,cpu,14,100,1921,100,1959,100,1957,0,1918,100,1920,0,1923,60.7
2020-06-05 18:32:12,slave,cpu,15,100,1915,100,1958,100,1958,1,1922,92,1921,1,1922,60.7
2020-06-05 18:32:45,slave,cpu,16,0,1914,100,1958,100,1958,100,1921,100,1922,0,1916,60.7
2020-06-05 18:33:18,slave,cpu,17,0,1917,100,1958,100,1957,100,1919,100,1916,0,1914,61.2
2020-06-05 18:33:50,slave,cpu,18,0,1912,100,1958,100,1957,100,1914,0,1920,100,1916,60.6
2020-06-05 18:34:22,slave,cpu,19,0,1919,100,1958,100,1958,100,1918,0,1916,100,1915,60.9
2020-06-05 18:34:55,slave,cpu,20,1,1917,100,1957,100,1957,100,1917,0,1919,92,1923,60.9
2020-06-05 18:35:28,slave,cpu,21,0,1883,100,1958,100,1959,100,1883,0,1884,92,1883,60.9
2020-06-05 18:36:00,slave,cpu,22,0,1910,100,1958,100,1957,100,1912,0,1909,100,1915,61.1
2020-06-05 18:36:32,slave,cpu,23,0,1916,100,1958,100,1957,100,1916,0,1921,100,1920,61.1
2020-06-05 18:37:05,slave,cpu,24,0,1918,100,1958,100,1957,100,1911,0,1912,100,1916,61.4
2020-06-05 18:37:37,slave,cpu,25,0,1915,100,1957,100,1959,100,1918,1,1918,92,1916,61.4
2020-06-05 18:38:09,slave,cpu,26,1,1913,100,1957,100,1957,100,1917,1,1915,92,1919,61.4
2020-06-05 18:38:42,slave,cpu,27,0,1917,100,1959,100,1957,100,1921,2,1921,100,1917,61.6
2020-06-05 18:39:14,slave,cpu,28,1,1914,100,1958,100,1958,100,1914,100,1915,1,1911,61.9
2020-06-05 18:39:47,slave,cpu,29,0,1916,100,1958,100,1958,100,1919,0,1918,100,1919,61.6
2020-06-05 18:40:19,slave,cpu,30,1,1911,100,1960,100,1958,100,1919,1,1918,99,1916,61.6
2020-06-05 18:40:51,slave,cpu,31,92,1915,100,1959,100,1957,100,1916,1,1920,0,1919,61.4
2020-06-05 18:41:24,slave,cpu,32,0,1918,100,1958,100,1958,100,1921,100,1920,0,1919,61.9
2020-06-05 18:41:56,slave,cpu,33,100,1916,100,1958,100,1957,100,1919,0,1917,0,1916,61.9
2020-06-05 18:42:29,slave,cpu,34,0,1916,100,1959,100,1956,100,1920,0,1920,100,1913,61.6
2020-06-05 18:43:03,slave,cpu,35,5,1916,100,1958,96,1959,100,1918,1,1915,100,1917,61.9
2020-06-05 18:43:35,slave,cpu,36,0,1911,100,1958,100,1957,100,1910,0,1914,100,1916,61.9
2020-06-05 18:44:07,slave,cpu,37,0,1916,100,1960,100,1959,100,1918,0,1918,100,1918,61.9
