2020-06-04 17:03:52,master,cpu,1,76,1915,100,1958,100,1957,5,1912,0,1914,100,1913,44.5
2020-06-04 17:04:25,master,cpu,2,0,1916,100,1957,100,1957,100,1917,1,1918,3,1915,44.7
2020-06-04 17:04:57,master,cpu,3,78,1914,100,1958,100,1957,8,1913,100,1915,4,1917,45.7
2020-06-04 17:05:30,master,cpu,4,100,1913,100,1957,100,1958,20,1911,48,1916,55,1911,46
2020-06-04 17:06:02,master,cpu,5,77,1915,100,1958,100,1957,13,1914,91,1914,26,1918,46
2020-06-04 17:06:35,master,cpu,6,3,1911,100,1958,100,1958,100,1912,0,1912,0,1911,45.7
2020-06-04 17:07:07,master,cpu,7,93,1913,100,1958,100,1957,12,1914,15,1915,100,1914,46.5
2020-06-04 17:07:40,master,cpu,8,80,1913,100,1959,100,1959,3,1912,100,1913,30,1913,46.7
2020-06-04 17:08:12,master,cpu,9,0,1915,100,1957,100,1958,0,1914,0,1917,100,1912,46.2
2020-06-04 17:08:44,master,cpu,10,81,1920,100,1958,100,1957,0,1919,92,1919,1,1919,46.8
2020-06-04 17:09:17,master,cpu,11,97,1916,100,1958,100,1957,22,1915,19,1919,100,1918,47
2020-06-04 17:09:50,master,cpu,12,57,1914,100,1958,100,1959,1,1912,0,1914,100,1915,47
2020-06-04 17:10:22,master,cpu,13,0,1913,100,1958,100,1958,100,1912,0,1912,0,1913,46.9
2020-06-04 17:10:54,master,cpu,14,100,1918,100,1958,100,1957,93,1919,19,1919,19,1919,47.5
2020-06-04 17:11:29,master,cpu,15,82,1915,100,1958,100,1959,100,1913,1,1911,0,1914,47.2
2020-06-04 17:12:01,master,cpu,16,1,1916,100,1958,100,1958,100,1915,18,1915,0,1915,47.2
2020-06-04 17:12:34,master,cpu,17,78,1913,98,1957,100,1958,5,1914,92,1913,5,1917,47.5
2020-06-04 17:13:06,master,cpu,18,100,1914,100,1958,94,1958,53,1933,67,1920,25,1919,47.7
2020-06-04 17:13:39,master,cpu,19,80,1913,100,1959,100,1958,53,1911,100,1914,3,1913,47.5
2020-06-04 17:14:11,master,cpu,20,0,1913,100,1958,100,1957,0,1913,0,1918,100,1915,47.7
2020-06-04 17:14:43,master,cpu,21,76,1910,100,1958,100,1957,4,1910,0,1914,100,1914,47.7
2020-06-04 17:15:18,master,cpu,22,79,1915,100,1958,100,1958,2,1914,2,1916,100,1915,48
2020-06-04 17:15:50,master,cpu,23,0,1914,100,1958,100,1958,100,1916,0,1916,0,1916,47.7
2020-06-04 17:16:23,master,cpu,24,83,1914,100,1957,100,1958,0,1915,100,1914,3,1915,48
