2020-06-06 14:24:36,master,gpu,1,99,1134
2020-06-06 14:25:05,master,gpu,2,99,1134
2020-06-06 14:25:36,master,gpu,3,99,1134
2020-06-06 14:26:06,master,gpu,4,99,1134
2020-06-06 14:26:36,master,gpu,5,99,1134
2020-06-06 14:27:06,master,gpu,6,99,1134
2020-06-06 14:27:35,master,gpu,7,99,1134
2020-06-06 14:28:05,master,gpu,8,0,1134
2020-06-06 14:28:35,master,gpu,9,99,1134
2020-06-06 14:29:05,master,gpu,10,99,1134
2020-06-06 14:29:35,master,gpu,11,99,1134
2020-06-06 14:30:05,master,gpu,12,99,1134
2020-06-06 14:30:35,master,gpu,13,99,1134
2020-06-06 14:31:05,master,gpu,14,99,1134
2020-06-06 14:31:35,master,gpu,15,99,1134
2020-06-06 14:32:05,master,gpu,16,99,1134
2020-06-06 14:32:35,master,gpu,17,99,1134
2020-06-06 14:33:05,master,gpu,18,99,1134
2020-06-06 14:33:35,master,gpu,19,99,1134
2020-06-06 14:34:05,master,gpu,20,99,1134
2020-06-06 14:34:35,master,gpu,21,99,1134
2020-06-06 14:35:04,master,gpu,22,99,1134
2020-06-06 14:35:34,master,gpu,23,99,1134
2020-06-06 14:36:04,master,gpu,24,99,1134
2020-06-06 14:36:34,master,gpu,25,99,1134
2020-06-06 14:37:04,master,gpu,26,99,1134
2020-06-06 14:37:34,master,gpu,27,99,1134
2020-06-06 14:38:04,master,gpu,28,99,1134
2020-06-06 14:38:34,master,gpu,29,99,1134
2020-06-06 14:39:04,master,gpu,30,99,1134
2020-06-06 14:39:33,master,gpu,31,99,1134
2020-06-06 14:40:03,master,gpu,32,99,1134
2020-06-06 14:40:33,master,gpu,33,99,1134
2020-06-06 14:41:03,master,gpu,34,0,1134
2020-06-06 14:41:33,master,gpu,35,99,1134
2020-06-06 14:42:03,master,gpu,36,99,1134
2020-06-06 14:42:33,master,gpu,37,99,1134
2020-06-06 14:43:03,master,gpu,38,99,1134
2020-06-06 14:43:33,master,gpu,39,99,1134
2020-06-06 14:44:03,master,gpu,40,99,1134
