2020-06-04 17:52:26,slave,gpu,1,99,1134
2020-06-04 17:52:57,slave,gpu,2,99,1134
2020-06-04 17:53:27,slave,gpu,3,99,1134
2020-06-04 17:53:56,slave,gpu,4,99,1134
2020-06-04 17:54:26,slave,gpu,5,99,1134
2020-06-04 17:54:56,slave,gpu,6,99,1134
2020-06-04 17:55:26,slave,gpu,7,99,1134
2020-06-04 17:55:56,slave,gpu,8,99,1134
2020-06-04 17:56:26,slave,gpu,9,99,1134
2020-06-04 17:56:56,slave,gpu,10,99,1134
2020-06-04 17:57:26,slave,gpu,11,99,1134
2020-06-04 17:57:56,slave,gpu,12,99,1134
2020-06-04 17:58:26,slave,gpu,13,99,1134
2020-06-04 17:58:56,slave,gpu,14,99,1134
2020-06-04 17:59:26,slave,gpu,15,99,1134
2020-06-04 17:59:56,slave,gpu,16,99,1134
2020-06-04 18:00:26,slave,gpu,17,99,1134
2020-06-04 18:00:56,slave,gpu,18,99,1134
2020-06-04 18:01:26,slave,gpu,19,99,1134
2020-06-04 18:01:56,slave,gpu,20,99,1134
2020-06-04 18:02:25,slave,gpu,21,99,1134
2020-06-04 18:02:55,slave,gpu,22,99,1134
2020-06-04 18:03:25,slave,gpu,23,99,1134
2020-06-04 18:03:55,slave,gpu,24,99,1134
2020-06-04 18:04:25,slave,gpu,25,99,1134
2020-06-04 18:04:55,slave,gpu,26,99,1134
2020-06-04 18:05:25,slave,gpu,27,99,1134
2020-06-04 18:05:55,slave,gpu,28,99,1134
2020-06-04 18:06:25,slave,gpu,29,99,1134
2020-06-04 18:06:55,slave,gpu,30,99,1134
2020-06-04 18:07:25,slave,gpu,31,99,1134
2020-06-04 18:07:55,slave,gpu,32,99,1134
2020-06-04 18:08:25,slave,gpu,33,99,1134
2020-06-04 18:08:55,slave,gpu,34,99,1134
2020-06-04 18:09:25,slave,gpu,35,99,1134
2020-06-04 18:09:55,slave,gpu,36,99,1134
2020-06-04 18:10:25,slave,gpu,37,99,1134
2020-06-04 18:10:55,slave,gpu,38,99,1134
2020-06-04 18:11:25,slave,gpu,39,99,1134
2020-06-04 18:11:55,slave,gpu,40,99,1134
2020-06-04 18:12:25,slave,gpu,41,99,1134
2020-06-04 18:12:56,slave,gpu,42,99,1134
2020-06-04 18:13:26,slave,gpu,43,99,1134
2020-06-04 18:13:56,slave,gpu,44,99,1134
2020-06-04 18:14:26,slave,gpu,45,99,1134
2020-06-04 18:14:56,slave,gpu,46,99,1134
2020-06-04 18:15:26,slave,gpu,47,0,1134
2020-06-04 18:15:57,slave,gpu,48,99,1134
2020-06-04 18:16:27,slave,gpu,49,99,1134
2020-06-04 18:16:56,slave,gpu,50,99,1134
2020-06-04 18:17:26,slave,gpu,51,99,1134
2020-06-04 18:17:56,slave,gpu,52,99,1134
2020-06-04 18:18:26,slave,gpu,53,99,1134
2020-06-04 18:18:56,slave,gpu,54,99,1134
2020-06-04 18:19:26,slave,gpu,55,99,1134
2020-06-04 18:19:56,slave,gpu,56,99,1134
2020-06-04 18:20:26,slave,gpu,57,99,1134
2020-06-04 18:20:56,slave,gpu,58,99,1134
2020-06-04 18:21:26,slave,gpu,59,99,1134
2020-06-04 18:21:56,slave,gpu,60,0,1134
2020-06-04 18:22:26,slave,gpu,61,99,1134
2020-06-04 18:22:56,slave,gpu,62,99,1134
2020-06-04 18:23:26,slave,gpu,63,99,1134
2020-06-04 18:23:56,slave,gpu,64,99,1134
2020-06-04 18:24:26,slave,gpu,65,99,1134
2020-06-04 18:24:56,slave,gpu,66,99,1134
2020-06-04 18:25:26,slave,gpu,67,99,1134
2020-06-04 18:25:56,slave,gpu,68,99,1134
2020-06-04 18:26:25,slave,gpu,69,99,1134
2020-06-04 18:26:55,slave,gpu,70,99,1134
2020-06-04 18:27:25,slave,gpu,71,99,1134
2020-06-04 18:27:55,slave,gpu,72,99,1134
2020-06-04 18:28:25,slave,gpu,73,99,1134
2020-06-04 18:28:55,slave,gpu,74,99,1134
2020-06-04 18:29:25,slave,gpu,75,99,1134
2020-06-04 18:29:55,slave,gpu,76,99,1134
2020-06-04 18:30:26,slave,gpu,77,11,1134
2020-06-04 18:30:56,slave,gpu,78,99,1134
2020-06-04 18:31:26,slave,gpu,79,99,1134
2020-06-04 18:31:56,slave,gpu,80,99,1134
2020-06-04 18:32:26,slave,gpu,81,99,1134
2020-06-04 18:32:56,slave,gpu,82,99,1134
2020-06-04 18:33:26,slave,gpu,83,99,1134
2020-06-04 18:33:56,slave,gpu,84,99,1134
2020-06-04 18:34:26,slave,gpu,85,99,1134
2020-06-04 18:34:56,slave,gpu,86,99,1134
2020-06-04 18:35:26,slave,gpu,87,99,1134
2020-06-04 18:35:56,slave,gpu,88,99,1134
2020-06-04 18:36:26,slave,gpu,89,99,1134
2020-06-04 18:36:56,slave,gpu,90,99,1134
2020-06-04 18:37:26,slave,gpu,91,99,1134
2020-06-04 18:37:56,slave,gpu,92,99,1134
2020-06-04 18:38:26,slave,gpu,93,99,1134
2020-06-04 18:38:56,slave,gpu,94,99,1134
2020-06-04 18:39:26,slave,gpu,95,99,1134
2020-06-04 18:39:56,slave,gpu,96,99,1134
2020-06-04 18:40:28,slave,gpu,97,99,1134
2020-06-04 18:40:58,slave,gpu,98,99,1134
2020-06-04 18:41:28,slave,gpu,99,99,1134
2020-06-04 18:41:57,slave,gpu,100,99,1134
2020-06-04 18:42:27,slave,gpu,101,99,1134
2020-06-04 18:42:57,slave,gpu,102,99,1134
2020-06-04 18:43:27,slave,gpu,103,99,1134
